OTHERNAME,RSTAR,STAR,COMP,star,R,A,texture,,,,,,,day,PER,I
KOI-157,1.065,Kepler-11,b,0,0.1604,0.0914497,textures/earth.jpg,-,-,-,-,-,-,,0.028211143,89.64
KOI-157,1.065,Kepler-11,c,0,0.255816,0.106909,textures/earth.jpg,-,-,-,-,-,-,,0.035658804,89.59
KOI-157,1.065,Kepler-11,d,0,0.2781,0.154764,textures/earth.jpg,-,-,-,-,-,-,,0.062108103,89.67
KOI-157,1.1,Kepler-11,e,0,0.373377,0.19466,textures/earth.jpg,-,-,-,-,-,-,,0.087612001,88.89
KOI-157,1.065,Kepler-11,f,0,0.221888,0.250413,textures/earth.jpg,-,-,-,-,-,-,,0.127829698,89.47
KOI-157,1.1,Kepler-11,g,0,0.296741,0.465624,textures/earth.jpg,-,-,-,-,-,-,,0.324115615,89.87
KOI-20,1.483,Kepler-12,b,0,1.695,0.0556348,textures/earth.jpg,-,-,-,-,-,-,,0.012150742,88.76
KOI-98,2.048,Kepler-14,b,0,1.136,0.0806879,textures/earth.jpg,-,-,-,-,-,-,,0.018590741,90
KOI-128,0.992,Kepler-15,b,0,0.96,0.0571382,textures/earth.jpg,-,-,-,-,-,-,,0.013532889,87.44
KOI-1611,0.6489,Kepler-16,b,0,0.7538,0.646795,textures/earth.jpg,-,-,-,-,-,-,,0.626367929,89.9678
KOI-203,1.05,Kepler-17,b,0,1.33,0.0267923,textures/earth.jpg,-,-,-,-,-,-,,0.004067741,87.22
KOI-137,1.108,Kepler-18,b,0,0.17843,0.0447299,textures/earth.jpg,-,-,-,-,-,-,,0.009595619,84.92
KOI-137,1.108,Kepler-18,c,0,0.489785,0.0752115,textures/earth.jpg,-,-,-,-,-,-,,0.02092198,87.68
KOI-137,1.108,Kepler-18,d,0,0.622714,0.117171,textures/earth.jpg,-,-,-,-,-,-,,0.040682265,88.07
KOI-84,0.85,Kepler-19,b,0,0.197074,0.0845828,textures/earth.jpg,-,-,-,-,-,-,,0.025426948,89.94
KOI-70,0.944,Kepler-20,b,0,0.170247,0.0453704,textures/earth.jpg,-,-,-,-,-,-,,0.010119646,86.5
KOI-70,0.944,Kepler-20,c,0,0.273643,0.0930411,textures/earth.jpg,-,-,-,-,-,-,,0.029717519,88.39
KOI-70,0.944,Kepler-20,d,0,0.24512,0.345324,textures/earth.jpg,-,-,-,-,-,-,,0.212494176,89.57
KOI-70,0.944,Kepler-20,e,0,0.0773688,0.063351,textures/earth.jpg,-,-,-,-,-,-,,0.01669712,87.5
KOI-70,0.944,Kepler-20,f,0,0.0918085,0.137859,textures/earth.jpg,-,-,-,-,-,-,,0.053600214,88.68
KOI-975,1.86,Kepler-21,b,0,0.1459,0.0427173,textures/earth.jpg,-,-,-,-,-,-,,0.007627144,82.58
KOI-87,0.979,Kepler-22,b,0,0.2125,0.848513,textures/earth.jpg,-,-,-,-,-,-,,0.793616676,89.764
KOI-168,1.52,Kepler-23,b,0,0.169356,0.0749015,textures/earth.jpg,-,-,-,-,-,-,,0.019457335,
KOI-168,1.52,Kepler-23,c,0,0.28523,0.0986522,textures/earth.jpg,-,-,-,-,-,-,,0.029410895,
KOI-1102,1.07,Kepler-24,b,0,0.213923,0.0800144,textures/earth.jpg,-,-,-,-,-,-,,0.022301941,
KOI-1102,1.07,Kepler-24,c,0,0.249577,0.105496,textures/earth.jpg,-,-,-,-,-,-,,0.033763349,
KOI-244,1.36,Kepler-25,b,0,0.23175,0.0708678,textures/earth.jpg,-,-,-,-,-,-,,0.017080584,
KOI-244,1.36,Kepler-25,c,0,0.401105,0.113953,textures/earth.jpg,-,-,-,-,-,-,,0.034827189,
KOI-250,0.59,Kepler-26,b,0,,0.0902469,textures/earth.jpg,-,-,-,-,-,-,,0.033627976,
KOI-250,0.59,Kepler-26,c,0,0.320884,0.113189,textures/earth.jpg,-,-,-,-,-,-,,0.04723452,
KOI-841,0.59,Kepler-27,b,0,0.356538,0.10464,textures/earth.jpg,-,-,-,-,-,-,,0.041985291,
KOI-841,0.59,Kepler-27,c,0,0.436759,0.168484,textures/earth.jpg,-,-,-,-,-,-,,0.085781161,
KOI-870,0.7,Kepler-28,b,0,0.320884,0.0581375,textures/earth.jpg,-,-,-,-,-,-,,0.016186875,
KOI-870,0.7,Kepler-28,c,0,0.303057,0.0768547,textures/earth.jpg,-,-,-,-,-,-,,0.02460277,
KOI-738,0.96,Kepler-29,b,0,0.320884,0.0928723,textures/earth.jpg,-,-,-,-,-,-,,0.028303411,
KOI-738,0.96,Kepler-29,c,0,0.25849,0.109809,textures/earth.jpg,-,-,-,-,-,-,,0.036388731,
KOI-806,0.95,Kepler-30,b,0,0.347625,0.185524,textures/earth.jpg,-,-,-,-,-,-,,0.08031383,89.82
KOI-806,0.95,Kepler-30,c,0,1.09635,0.300013,textures/earth.jpg,-,-,-,-,-,-,,0.165159174,89.68
KOI-806,0.95,Kepler-30,d,0,0.784384,0.534239,textures/earth.jpg,-,-,-,-,-,-,,0.392460127,89.84
KOI-935,1.22,Kepler-31,b,0,0.383278,0.158038,textures/earth.jpg,-,-,-,-,-,-,,0.057116347,
KOI-935,1.22,Kepler-31,c,0,0.374365,0.254502,textures/earth.jpg,-,-,-,-,-,-,,0.116722,
KOI-952,0.53,Kepler-32,b,0,0.1963,0.0520435,textures/earth.jpg,-,-,-,-,-,-,,0.01615706,
KOI-952,0.53,Kepler-32,c,0,0.1784,0.0676835,textures/earth.jpg,-,-,-,-,-,-,,0.023962729,
KOI-952,0.53,Kepler-32,d,0,0.240663,0.128069,textures/earth.jpg,-,-,-,-,-,-,,0.062370121,
KOI-952,0.53,Kepler-32,e,0,0.133702,0.0323795,textures/earth.jpg,-,-,-,-,-,-,,0.007928985,
KOI-952,0.53,Kepler-32,f,0,0.0730903,0.0130732,textures/earth.jpg,-,-,-,-,-,-,,0.002034157,
KOI-707,1.82,Kepler-33,b,0,0.155094,0.0677431,textures/earth.jpg,-,-,-,-,-,-,,0.015518278,86.39
KOI-707,1.82,Kepler-33,c,0,0.28523,0.118876,textures/earth.jpg,-,-,-,-,-,-,,0.036073652,88.19
KOI-707,1.82,Kepler-33,d,0,0.477,0.166175,textures/earth.jpg,-,-,-,-,-,-,,0.059620603,88.71
KOI-707,1.82,Kepler-33,e,0,0.358929,0.213825,textures/earth.jpg,-,-,-,-,-,-,,0.087022803,88.94
KOI-707,1.82,Kepler-33,f,0,0.39754,0.253499,textures/earth.jpg,-,-,-,-,-,-,,0.112333734,89.17
KOI-2459,1.1618,Kepler-34,b,0,0.764,0.86856,textures/earth.jpg,-,-,-,-,-,-,,0.790768429,89.645
KOI-2937,1.0284,Kepler-35,b,0,0.728,0.48628,textures/earth.jpg,-,-,-,-,-,-,,0.359920076,89.24
KOI-277,1.626,Kepler-36,b,0,0.132454,0.115423,textures/earth.jpg,-,-,-,-,-,-,,0.037892363,89.52
KOI-277,1.626,Kepler-36,c,0,0.327926,0.128401,textures/earth.jpg,-,-,-,-,-,-,,0.044459676,89.76
KOI-245,0.77,Kepler-37,b,0,0.0270078,0.102457,textures/earth.jpg,-,-,-,-,-,-,,0.036598476,88.63
KOI-245,0.77,Kepler-37,c,0,0.066,0.139784,textures/earth.jpg,-,-,-,-,-,-,,0.058322631,89.07
KOI-245,0.77,Kepler-37,d,0,0.178,0.21202,textures/earth.jpg,-,-,-,-,-,-,,0.108947397,89.335
KOI-1740,1.757,Kepler-38,b,0,0.387735,0.429659,textures/earth.jpg,-,-,-,-,-,-,,0.289109529,89.446
KOI-423,1.39,Kepler-39,b,0,1.22,0.155007,textures/earth.jpg,-,-,-,-,-,-,,0.057735388,88.83
KOI-7,1.487,Kepler-4,b,0,0.357,0.0455763,textures/earth.jpg,-,-,-,-,-,-,,0.008798162,89.76
KOI-428,2.13,Kepler-40,b,0,1.17,0.0806644,textures/earth.jpg,-,-,-,-,-,-,,0.018818992,89.7
KOI-196,0.966,Kepler-41,b,0,0.841,0.0289537,textures/earth.jpg,-,-,-,-,-,-,,0.005080349,88.3
KOI-961,0.17,Kepler-42,b,0,0.0695249,0.0112809,textures/earth.jpg,-,-,-,-,-,-,,0.003323184,
KOI-961,0.17,Kepler-42,c,0,0.0650682,0.00585017,textures/earth.jpg,-,-,-,-,-,-,,0.001241053,
KOI-961,0.17,Kepler-42,d,0,0.0508067,0.0150222,textures/earth.jpg,-,-,-,-,-,-,,0.005106663,
KOI-135,1.42,Kepler-43,b,0,1.2,0.0449294,textures/earth.jpg,-,-,-,-,-,-,,0.008279698,84.35
KOI-204,1.52,Kepler-44,b,0,1.24,0.0454854,textures/earth.jpg,-,-,-,-,-,-,,0.00888928,83.78
KOI-254,0.55,Kepler-45,b,0,0.96,0.0298817,textures/earth.jpg,-,-,-,-,-,-,,0.006722222,87
KOI-872,0.938,Kepler-46,b,0,0.808,0.1969,textures/earth.jpg,-,-,-,-,-,-,,0.09199742,89.038
KOI-872,0.953491,Kepler-46,c,0,,0.280101,textures/earth.jpg,-,-,-,-,-,-,,0.156090945,87.4
KOI-3154,0.964,Kepler-47,b,0,0.265621,0.267621,textures/earth.jpg,-,-,-,-,-,-,,0.135564839,89.59
KOI-3154,0.964,Kepler-47,c,0,0.419091,0.895669,textures/earth.jpg,-,-,-,-,-,-,,0.830019096,89.826
KOI-148,0.89,Kepler-48,b,0,0.190748,0.0534031,textures/earth.jpg,-,-,-,-,-,-,,0.013081677,
KOI-148,0.89,Kepler-48,c,0,0.279882,0.0854683,textures/earth.jpg,-,-,-,-,-,-,,0.026486338,
KOI-248,0.53,Kepler-49,b,0,0.242446,0.0598092,textures/earth.jpg,-,-,-,-,-,-,,0.019723336,
KOI-248,0.53,Kepler-49,c,0,0.227293,0.07889,textures/earth.jpg,-,-,-,-,-,-,,0.029878624,
KOI-18,1.793,Kepler-5,b,0,1.431,0.0506416,textures/earth.jpg,-,-,-,-,-,-,,0.009715362,86.3
KOI-262,1.88,Kepler-50,b,0,0.196096,0.0825598,textures/earth.jpg,-,-,-,-,-,-,,0.02138995,
KOI-262,1.88,Kepler-50,c,0,0.248685,0.0932375,textures/earth.jpg,-,-,-,-,-,-,,0.025671012,
KOI-620,0.91,Kepler-51,b,0,0.628398,0.248169,textures/earth.jpg,-,-,-,-,-,-,,0.123631668,
KOI-620,0.91,Kepler-51,c,0,0.508958,0.379271,textures/earth.jpg,-,-,-,-,-,-,,0.233578887,
KOI-775,0.52,Kepler-52,b,0,0.187182,0.0630945,textures/earth.jpg,-,-,-,-,-,-,,0.021567487,
KOI-775,0.52,Kepler-52,c,0,0.164007,0.10281,textures/earth.jpg,-,-,-,-,-,-,,0.044860649,
KOI-829,0.89,Kepler-53,b,0,0.257599,0.136705,textures/earth.jpg,-,-,-,-,-,-,,0.05105914,
KOI-829,0.89,Kepler-53,c,0,0.282556,0.221868,textures/earth.jpg,-,-,-,-,-,-,,0.105569137,
KOI-886,0.5,Kepler-54,b,0,0.187182,0.0626016,textures/earth.jpg,-,-,-,-,-,-,,0.021933236,
KOI-886,0.5,Kepler-54,c,0,0.109635,0.0822829,textures/earth.jpg,-,-,-,-,-,-,,0.033051287,
KOI-904,0.58,Kepler-55,b,0,0.216597,0.153688,textures/earth.jpg,-,-,-,-,-,-,,0.076519485,
KOI-904,0.58,Kepler-55,c,0,0.196987,0.202122,textures/earth.jpg,-,-,-,-,-,-,,0.115407371,
KOI-1241,3.14,Kepler-56,b,0,0.342276,0.104248,textures/earth.jpg,-,-,-,-,-,-,,0.028757437,
KOI-1241,0.58,Kepler-56,c,0,0.699706,0.167568,textures/earth.jpg,-,-,-,-,-,-,,0.05860508,
KOI-1270,0.73,Kepler-57,b,0,0.195205,0.0588891,textures/earth.jpg,-,-,-,-,-,-,,0.015686357,
KOI-1270,0.73,Kepler-57,c,0,0.138158,0.0942979,textures/earth.jpg,-,-,-,-,-,-,,0.031785091,
KOI-1336,1.03,Kepler-58,b,0,0.247794,0.0905953,textures/earth.jpg,-,-,-,-,-,-,,0.027977313,
KOI-1336,1.03,Kepler-58,c,0,0.254925,0.119982,textures/earth.jpg,-,-,-,-,-,-,,0.042640628,
KOI-1529,0.94,Kepler-59,b,0,0.176486,0.103167,textures/earth.jpg,-,-,-,-,-,-,,0.032493974,
KOI-1529,0.94,Kepler-59,c,0,0.176486,0.136086,textures/earth.jpg,-,-,-,-,-,-,,0.049227947,
KOI-17,1.391,Kepler-6,b,0,1.323,0.0456089,textures/earth.jpg,-,-,-,-,-,-,,0.008856378,86.8
KOI-2086,1.5,Kepler-60,b,0,0.203227,0.0750769,textures/earth.jpg,-,-,-,-,-,-,,0.019525724,
KOI-2086,1.5,Kepler-60,c,0,0.220162,0.0871504,textures/earth.jpg,-,-,-,-,-,-,,0.02442036,
KOI-2086,1.5,Kepler-60,d,0,0.227293,0.105629,textures/earth.jpg,-,-,-,-,-,-,,0.032585548,
KOI-1361,0.62,Kepler-61,b,0,0.191639,0.257458,textures/earth.jpg,-,-,-,-,-,-,,0.163939326,89.8
KOI-701,0.64,Kepler-62,b,0,0.116766,0.0552794,textures/earth.jpg,-,-,-,-,-,-,,0.015646965,89.2
KOI-701,0.64,Kepler-62,c,0,0.0481326,0.0928559,textures/earth.jpg,-,-,-,-,-,-,,0.034064246,89.7
KOI-701,0.64,Kepler-62,d,0,0.173812,0.119499,textures/earth.jpg,-,-,-,-,-,-,,0.049731548,89.7
KOI-701,0.64,Kepler-62,e,0,0.143507,0.426299,textures/earth.jpg,-,-,-,-,-,-,,0.335085596,89.98
KOI-701,0.64,Kepler-62,f,0,0.12568,0.717595,textures/earth.jpg,-,-,-,-,-,-,,0.731818505,89.9
KIC 11295426,1.243,Kepler-68,b,0,0.205901,0.061775,textures/earth.jpg,-,-,-,-,-,-,,0.014781323,87.6
KIC 11295426,1.243,Kepler-68,c,0,0.0849452,0.0907019,textures/earth.jpg,-,-,-,-,-,-,,0.026297851,86.93
KIC 11295426,1.243,Kepler-68,d,0,,1.39639,textures/earth.jpg,-,-,-,-,-,-,,1.587987372,
KOI-172,0.93,Kepler-69,b,0,0.199661,0.104565,textures/earth.jpg,-,-,-,-,-,-,,0.037570525,89.62
KOI-172,0.93,Kepler-69,c,0,0.15242,0.709354,textures/earth.jpg,-,-,-,-,-,-,,0.663837039,89.85
KOI-97,1.843,Kepler-7,b,0,1.478,0.0622369,textures/earth.jpg,-,-,-,-,-,-,,0.013376124,86.5
2MASS J19182590+4420435,0.99,Kepler-77,b,0,0.96,0.0450195,textures/earth.jpg,-,-,-,-,-,-,,0.009798377,88
KIC 8435766,0.74,Kepler-78,b,0,0.103396,0.0091466,textures/earth.jpg,-,-,-,-,-,-,,0.000971978,79
KOI-10,1.486,Kepler-8,b,0,1.419,0.0483278,textures/earth.jpg,-,-,-,-,-,-,,0.009644395,84.07
KOI-377,1.1,Kepler-9,b,0,0.842,0.140548,textures/earth.jpg,-,-,-,-,-,-,,0.052686021,88.55
KOI-377,1.1,Kepler-9,c,0,0.823,0.22473,textures/earth.jpg,-,-,-,-,-,-,,0.106528244,88.12
KOI-377,1.1,Kepler-9,d,0,0.146311,0.0266925,textures/earth.jpg,-,-,-,-,-,-,,0.004361082,
2MASS J19075308+4652061,2.55,KOI-13,b,0,1.83,0.0362917,textures/earth.jpg,-,-,-,-,-,-,,0.004828851,85.9
KIC 6046540,1.51,KOI-200,b,0,1.32,0.0827067,textures/earth.jpg,-,-,-,-,-,-,,0.02009822,85.55
KIC 757450,0.88,KOI-889,b,0,1.03,0.0807413,textures/earth.jpg,-,-,-,-,-,-,,0.024326116,89.1
,,MOA-2007-BLG-192L,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
,,MOA-2007-BLG-400L,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
,,MOA-2008-BLG-310L,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
,,MOA-2009-BLG-266L,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
,,MOA-2009-BLG-319L,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
,,MOA-2009-BLG-387L,b,0,,1.76808,textures/earth.jpg,-,-,-,-,-,-,,5.393681248,
,14.7,MOA-2010-BLG-073L,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
,,MOA-2010-BLG-477L,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
,,MOA-2011-BLG-293L,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
,,MOA-bin-1L,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
,1.25035,mu Ara,b,0,,1.5273,textures/earth.jpg,-,-,-,-,-,-,,1.761160133,
,1.25035,mu Ara,c,0,,5.34057,textures/earth.jpg,-,-,-,-,-,-,,11.51509878,
,1.25035,mu Ara,d,0,,0.0927843,textures/earth.jpg,-,-,-,-,-,-,,0.026389612,
,1.25035,mu Ara,e,0,,0.93961,textures/earth.jpg,-,-,-,-,-,-,,0.850257694,
2MASS J07370922-1354239,21.2079,NGC 2423 3,b,0,,1.6555,textures/earth.jpg,-,-,-,-,-,-,,1.955688586,
2MASS J12240740-6152126,42.3715,NGC 4349 127,b,0,,1.68103,textures/earth.jpg,-,-,-,-,-,-,,1.855754898,
2MASS J15525613+1254446,,NN Ser,c,0,,6.15467,textures/earth.jpg,-,-,-,-,-,-,,15.2528925,
2MASS J15525613+1254446,,NN Ser,d,0,,3.70596,textures/earth.jpg,-,-,-,-,-,-,,7.13225363,
,,OGLE-05-071L,b,0,,3.54863,textures/earth.jpg,-,-,-,-,-,-,,9.856473346,
,,OGLE-05-169L,b,0,,3.41991,textures/earth.jpg,-,-,-,-,-,-,,9.035100567,
,,OGLE-05-390L,b,0,,2.72349,textures/earth.jpg,-,-,-,-,-,-,,9.58268242,
,,OGLE-2006-BLG-109L,b,0,,2.30586,textures/earth.jpg,-,-,-,-,-,-,,4.900090966,
,,OGLE-2006-BLG-109L,c,0,,4.8168,textures/earth.jpg,-,-,-,-,-,-,,14.8003161,62
,,OGLE-2007-BLG-368L,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
EWS 2011-BLG-251,,OGLE-2011-BLG-0251,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
MOA 2003-BLG-053L b,,OGLE235-MOA53,b,0,,,textures/earth.jpg,-,-,-,-,-,-,,,
,1.53,OGLE2-TR-L9,b,0,1.61,0.0413279,textures/earth.jpg,-,-,-,-,-,-,,0.006805165,79.8
V5125 Sgr,1.17,OGLE-TR-10,b,0,1.25,0.0434855,textures/earth.jpg,-,-,-,-,-,-,,0.008491018,90
,0.831,OGLE-TR-111,b,0,1.051,0.0468862,textures/earth.jpg,-,-,-,-,-,-,,0.010995717,88.25
,0.774,OGLE-TR-113,b,0,1.093,0.0228946,textures/earth.jpg,-,-,-,-,-,-,,0.003921987,87.8
,1.32,OGLE-TR-132,b,0,1.2,0.0303507,textures/earth.jpg,-,-,-,-,-,-,,0.004626705,83.4
USNO-B1.0 0289-00274184,1.14,OGLE-TR-182,b,0,1.13,0.0513517,textures/earth.jpg,-,-,-,-,-,-,,0.010894415,85.7
2MASS J10401438-6227201,1.64,OGLE-TR-211,b,0,1.36,0.0512842,textures/earth.jpg,-,-,-,-,-,-,,0.010067949,84.2182
,1.363,OGLE-TR-56,b,0,1.363,0.0238309,textures/earth.jpg,-,-,-,-,-,-,,0.003318124,77.6
2MASS J17412488-1252311,12.3,omega Ser,b,0,,1.07698,textures/earth.jpg,-,-,-,-,-,-,,0.758455624,
2MASS J15200853+2936584,10.5,omicron CrB,b,0,,0.826048,textures/earth.jpg,-,-,-,-,-,-,,0.514261497,
2MASS J08301592+6043056,14.1,omicron UMa,b,0,,3.94973,textures/earth.jpg,-,-,-,-,-,-,,4.462792098,
Kepler-64,1.759,PH-1,b,0,0.550851,0.629412,textures/earth.jpg,-,-,-,-,-,-,,0.37921686,89.989
BD +20 2184,1.12943,Pr 201,b,0,,0.0565986,textures/earth.jpg,-,-,-,-,-,-,,0.012119082,
2MASS J08421149+1916373,0.868,Pr 211,b,0,,0.0320419,textures/earth.jpg,-,-,-,-,-,-,,0.005873089,
,,PSR B1257+12,b,0,,0.168494,textures/earth.jpg,-,-,-,-,-,-,,0.069165064,
,,PSR B1257+12,c,0,,0.321369,textures/earth.jpg,-,-,-,-,-,-,,0.182185684,
,,PSR B1257+12,d,0,,0.416595,textures/earth.jpg,-,-,-,-,-,-,,0.268893902,
J20133160+6509433,0.823,Qatar-1,b,0,1.164,0.0234308,textures/earth.jpg,-,-,-,-,-,-,,0.003887922,83.47
2MASS 13503740-0648145,0.713,Qatar-2,b,0,1.144,0.0215077,textures/earth.jpg,-,-,-,-,-,-,,0.003660908,88.3
,1.10084,rho CrB,b,0,,0.225692,textures/earth.jpg,-,-,-,-,-,-,,0.109091721,
,1.41847,tau Boo,b,0,,0.0480039,textures/earth.jpg,-,-,-,-,-,-,,0.009069141,47
,1.54911,tau Gru,b,0,,2.51797,textures/earth.jpg,-,-,-,-,-,-,,3.589399043,
,0.807,TrES-1,b,0,1.067,0.0392516,textures/earth.jpg,-,-,-,-,-,-,,0.008296043,90
GSC 03549-02811,1.003,TrES-2,b,0,1.224,0.0355765,textures/earth.jpg,-,-,-,-,-,-,,0.006764361,83.57
GSC 03089-00929,0.812,TrES-3,b,0,1.336,0.0227178,textures/earth.jpg,-,-,-,-,-,-,,0.003576218,81.85
GSC 02620-00648,1.816,TrES-4,b,0,1.783,0.0509243,textures/earth.jpg,-,-,-,-,-,-,,0.009730379,82.81
GSC 03949-00967,0.866,TrES-5,b,0,1.209,0.0245157,textures/earth.jpg,-,-,-,-,-,-,,0.004058251,84.529
,1.383,upsilon And,b,0,,0.0593858,textures/earth.jpg,-,-,-,-,-,-,,0.0126413,
,1.383,upsilon And,c,0,,0.830445,textures/earth.jpg,-,-,-,-,-,-,,0.660748814,
,1.383,upsilon And,d,0,,2.52452,textures/earth.jpg,-,-,-,-,-,-,,3.499381515,
GSC 02265-00107,1.517,WASP-1,b,0,1.516,0.0385203,textures/earth.jpg,-,-,-,-,-,-,,0.00689938,88.65
,0.698,WASP-10,b,0,1.08,0.0384536,textures/earth.jpg,-,-,-,-,-,-,,0.008467701,88.49
HAT-P-10,0.74,WASP-11,b,0,0.91,0.0436466,textures/earth.jpg,-,-,-,-,-,-,,0.010191771,89.8
2MASS J063032.79+294020.4,1.63,WASP-12,b,0,1.79,0.0225329,textures/earth.jpg,-,-,-,-,-,-,,0.002988216,82.5
,1.512,WASP-13,b,0,1.389,0.0537035,textures/earth.jpg,-,-,-,-,-,-,,0.011918149,85.19
,1.31,WASP-14,b,0,1.281,0.0367693,textures/earth.jpg,-,-,-,-,-,-,,0.006143189,84.32
USNO-B1.0 0578-0402627,1.477,WASP-15,b,0,1.379,0.0499436,textures/earth.jpg,-,-,-,-,-,-,,0.010272909,85.96
USNO-B1.0 0697-0298329,0.946,WASP-16,b,0,1.008,0.0417858,textures/earth.jpg,-,-,-,-,-,-,,0.008538446,85.22
USNO-B1.0 0619-0419495,1.2,WASP-17,b,0,1.932,0.0499354,textures/earth.jpg,-,-,-,-,-,-,,0.010227277,86.63
,1.216,WASP-18,b,0,1.267,0.0201401,textures/earth.jpg,-,-,-,-,-,-,,0.002577613,80.6
,0.99,WASP-19,b,0,1.386,0.0163152,textures/earth.jpg,-,-,-,-,-,-,,0.002159772,79.4
GSC 00522-01199,0.84,WASP-2,b,0,1.077,0.0312729,textures/earth.jpg,-,-,-,-,-,-,,0.005892598,84.73
2MASS J23095825+1823459,1.06,WASP-21,b,0,1.07,0.0521087,textures/earth.jpg,-,-,-,-,-,-,,0.011834564,88.75
2MASS J03311633-2349109,1.13,WASP-22,b,0,1.12,0.0468682,textures/earth.jpg,-,-,-,-,-,-,,0.009672185,89.2
,0.765,WASP-23,b,0,0.962,0.037022,textures/earth.jpg,-,-,-,-,-,-,,0.00806157,88.39
2MASS J15085174+0220358,1.331,WASP-24,b,0,1.3,0.0365155,textures/earth.jpg,-,-,-,-,-,-,,0.006410028,83.64
2MASS J13012637-2731199,0.92,WASP-25,b,0,1.22,0.0473714,textures/earth.jpg,-,-,-,-,-,-,,0.010307749,88
2MASS J00182469-1516022,1.34,WASP-26,b,0,1.32,0.0399686,textures/earth.jpg,-,-,-,-,-,-,,0.007547321,82.5
2MASS J23513108-3954241,0.808,WASP-29,b,0,0.792,0.0456587,textures/earth.jpg,-,-,-,-,-,-,,0.010740071,88.8
2MASS J18343163+3539415,1.31,WASP-3,b,0,1.29,0.0314948,textures/earth.jpg,-,-,-,-,-,-,,0.005056464,85.06
2MASS J11174536-1903171,1.252,WASP-31,b,0,1.537,0.0466223,textures/earth.jpg,-,-,-,-,-,-,,0.00932507,84.54
2MASS J00155080+0112016,1.09,WASP-32,b,0,1.1,0.0390315,textures/earth.jpg,-,-,-,-,-,-,,0.007443447,85.1
2MASS J02265106+3733017,1.444,WASP-33,b,0,1.497,0.0255483,textures/earth.jpg,-,-,-,-,-,-,,0.003339893,87.67
2MASS J11013589-2351382,0.93,WASP-34,b,0,1.22,0.0520747,textures/earth.jpg,-,-,-,-,-,-,,0.011821411,85.2
2MASS J05041962-0613473,1.09,WASP-35,b,0,1.32,0.0431283,textures/earth.jpg,-,-,-,-,-,-,,0.008656105,87.96
2MASS J08461929-0801370,0.943,WASP-36,b,0,1.269,0.0262601,textures/earth.jpg,-,-,-,-,-,-,,0.004209167,83.65
2MASS J14474655+0103538,1.003,WASP-37,b,0,1.16,0.0446312,textures/earth.jpg,-,-,-,-,-,-,,0.009794786,88.82
2MASS J16155036+1001572,1.35,WASP-38,b,0,1.09,0.0758454,textures/earth.jpg,-,-,-,-,-,-,,0.018814584,89.5
2MASS 14291840-0326403,0.895,WASP-39,b,0,1.27,0.0485835,textures/earth.jpg,-,-,-,-,-,-,,0.011102931,87.83
USNO-B1.0 0479-0948995,0.914,WASP-4,b,0,1.341,0.0230406,textures/earth.jpg,-,-,-,-,-,-,,0.003663952,89.47
2MASS J12422849-3038235,0.9,WASP-41,b,0,1.2,0.0404959,textures/earth.jpg,-,-,-,-,-,-,,0.008357197,87.7
,0.85,WASP-42,b,0,1.063,0.0547344,textures/earth.jpg,-,-,-,-,-,-,,0.013639409,88.3
2MASS J10193800-0948225,0.598,WASP-43,b,0,0.93,0.0142363,textures/earth.jpg,-,-,-,-,-,-,,0.002227221,82.6
2MASS J00153675-1156172,0.927,WASP-44,b,0,1.14,0.0347371,textures/earth.jpg,-,-,-,-,-,-,,0.006636155,86.02
2MASS J00205699-3559537,0.945,WASP-45,b,0,1.16,0.0405459,textures/earth.jpg,-,-,-,-,-,-,,0.008558944,84.47
2MASS J21145687-5552184,0.917,WASP-46,b,0,1.31,0.0244921,textures/earth.jpg,-,-,-,-,-,-,,0.003916223,82.63
,1.15,WASP-47,b,0,1.15,0.0520112,textures/earth.jpg,-,-,-,-,-,-,,0.011387348,89.2
2MASS J19243895+5528233,1.75,WASP-48,b,0,1.67,0.034488,textures/earth.jpg,-,-,-,-,-,-,,0.005869075,80.09
,0.976,WASP-49,b,0,1.115,0.0378972,textures/earth.jpg,-,-,-,-,-,-,,0.007616148,84.89
USNO-B1 0487-079949,1.026,WASP-5,b,0,1.14,0.0271923,textures/earth.jpg,-,-,-,-,-,-,,0.004458474,86.1
2MASS 02544513-1053530,0.843,WASP-50,b,0,1.153,0.0294714,textures/earth.jpg,-,-,-,-,-,-,,0.005352875,84
,0.79,WASP-52,b,0,1.27,0.0271336,textures/earth.jpg,-,-,-,-,-,-,,0.004790738,85.35
2MASS J13414903-0007410,1.828,WASP-54,b,0,1.653,0.049881,textures/earth.jpg,-,-,-,-,-,-,,0.010112854,84.97
,1.06,WASP-55,b,0,1.3,0.0532575,textures/earth.jpg,-,-,-,-,-,-,,0.012226498,89.6
